terminal_id,stop_name,stop_desc,latitude,longitude,sistema,subsistema,status,cidade,distrito
170011523,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630639,-46.773929,onibus,municipal,existente,São Paulo,kml_52
170011524,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630805,-46.773608,onibus,municipal,existente,São Paulo,kml_52
170011525,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630862,-46.773514,onibus,municipal,existente,São Paulo,kml_52
170011526,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630912,-46.773403,onibus,municipal,existente,São Paulo,kml_52
170011527,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630970,-46.773305,onibus,municipal,existente,São Paulo,kml_52
170011528,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631037,-46.773169,onibus,municipal,existente,São Paulo,kml_52
170011529,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631113,-46.773014,onibus,municipal,existente,São Paulo,kml_52
170011530,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631186,-46.772860,onibus,municipal,existente,São Paulo,kml_52
170011531,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631246,-46.772730,onibus,municipal,existente,São Paulo,kml_52
170011532,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631327,-46.772555,onibus,municipal,existente,São Paulo,kml_52
170011533,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631379,-46.772423,onibus,municipal,existente,São Paulo,kml_52
170011535,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631526,-46.772101,onibus,municipal,existente,São Paulo,kml_52
170011536,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631257,-46.773009,onibus,municipal,existente,São Paulo,kml_52
170011537,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631179,-46.773166,onibus,municipal,existente,São Paulo,kml_52
170011538,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631048,-46.773464,onibus,municipal,existente,São Paulo,kml_52
170011539,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630931,-46.773784,onibus,municipal,existente,São Paulo,kml_52
170011540,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630833,-46.774005,onibus,municipal,existente,São Paulo,kml_52
190014046,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.653748,-46.762590,onibus,municipal,existente,São Paulo,kml_50
190014048,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.653940,-46.762310,onibus,municipal,existente,São Paulo,kml_50
190014049,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654055,-46.762136,onibus,municipal,existente,São Paulo,kml_50
190014050,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654163,-46.761978,onibus,municipal,existente,São Paulo,kml_50
190014051,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654279,-46.761816,onibus,municipal,existente,São Paulo,kml_50
190014052,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654547,-46.761449,onibus,municipal,existente,São Paulo,kml_50
190014054,Terminal Capelinha - Plat. 2,Term. Capelinha - Plat. 2 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654097,-46.762419,onibus,municipal,existente,São Paulo,kml_50
190014055,Terminal Capelinha - Plat. 2,Term. Capelinha - Plat. 2 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.653992,-46.762551,onibus,municipal,existente,São Paulo,kml_50
190014056,Terminal Capelinha - Plat. 2,Term. Capelinha - Plat. 2 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.653882,-46.762695,onibus,municipal,existente,São Paulo,kml_50
190014057,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654097,-46.762860,onibus,municipal,existente,São Paulo,kml_50
190014059,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654293,-46.762589,onibus,municipal,existente,São Paulo,kml_50
190014060,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654394,-46.762441,onibus,municipal,existente,São Paulo,kml_50
190014062,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654620,-46.762127,onibus,municipal,existente,São Paulo,kml_50
190014063,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654737,-46.761953,onibus,municipal,existente,São Paulo,kml_50
190014064,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654861,-46.761780,onibus,municipal,existente,São Paulo,kml_50
190014067,Terminal Capelinha - Plat. 4,Term. Capelinha - Plat. 4 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654598,-46.762674,onibus,municipal,existente,São Paulo,kml_50
190014068,Terminal Capelinha - Plat. 4,Term. Capelinha - Plat. 4 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654501,-46.762808,onibus,municipal,existente,São Paulo,kml_50
190014069,Terminal Capelinha - Plat. 4,Term. Capelinha - Plat. 4 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654413,-46.762927,onibus,municipal,existente,São Paulo,kml_50
190014070,Terminal Capelinha - Plat. 4,Term. Capelinha - Plat. 4 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654322,-46.763053,onibus,municipal,existente,São Paulo,kml_50
190014077,Terminal Capelinha - Plat. 5,Term. Capelinha - Plat. 5 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.655142,-46.762339,onibus,municipal,existente,São Paulo,kml_50
190014078,Terminal Capelinha - Plat. 5,Term. Capelinha - Plat. 5 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.655259,-46.762175,onibus,municipal,existente,São Paulo,kml_50
200012415,Terminal Vila Carrão - Plataforma A,Term. Vila Carrão - Plataforma A Ref.: Plat. A,-23.558732,-46.522668,onibus,municipal,existente,São Paulo,kml_76
200012416,Terminal Vila Carrão - Plataforma B,Term. Vila Carrão - Plataforma B Ref.: Plat. B - Ponto 5,-23.558684,-46.522551,onibus,municipal,existente,São Paulo,kml_76
200012417,Terminal Vila Carrão - Plataforma B,Term. Vila Carrão - Plataforma B Ref.: Plat. B - Ponto 6,-23.558579,-46.522699,onibus,municipal,existente,São Paulo,kml_76
200012419,Terminal Vila Carrão - Plataforma B,Term. Vila Carrão - Plataforma B Ref.: Plat. B - Ponto 8,-23.558430,-46.522930,onibus,municipal,existente,São Paulo,kml_76
200012420,Terminal Vila Carrão - Plataforma C,Term. Vila Carrão - Plataforma C Ref.: Plat. C - Ponto 14,-23.558168,-46.523132,onibus,municipal,existente,São Paulo,kml_76
200012421,Terminal Vila Carrão - Plataforma B,Term. Vila Carrão - Plataforma B Ref.: Plat. B - Ponto 9,-23.558273,-46.523170,onibus,municipal,existente,São Paulo,kml_76
200012422,Terminal Vila Carrão - Plataforma C,Term. Vila Carrão - Plataforma C Ref.: Plat. C - Ponto 13,-23.558264,-46.522969,onibus,municipal,existente,São Paulo,kml_76
200012423,Terminal Vila Carrão - Plataforma C,Term. Vila Carrão - Plataforma C Ref.: Plat. C - Ponto 12,-23.558360,-46.522809,onibus,municipal,existente,São Paulo,kml_76
200012424,Terminal Vila Carrão - Plataforma C,Term. Vila Carrão - Plataforma C Ref.: Plat. C - Ponto 11,-23.558476,-46.522616,onibus,municipal,existente,São Paulo,kml_76
200012425,Terminal Vila Carrão - Plataforma C,Term. Vila Carrão - Plataforma C Ref.: Plat. C - Ponto 10,-23.558592,-46.522427,onibus,municipal,existente,São Paulo,kml_76
200012426,Terminal Vila Carrão - Plataforma D,Term. Vila Carrão - Plataforma D Ref.: Plat. D - Ponto 15,-23.558514,-46.522330,onibus,municipal,existente,São Paulo,kml_76
200012427,Terminal Vila Carrão - Plataforma D,Term. Vila Carrão - Plataforma D Ref.: Plat. D - Ponto 16,-23.558432,-46.522457,onibus,municipal,existente,São Paulo,kml_76
200012428,Terminal Vila Carrão - Plataforma D,Term. Vila Carrão - Plataforma D Ref.: Plat. D - Ponto 17,-23.558348,-46.522605,onibus,municipal,existente,São Paulo,kml_76
200012429,Terminal Vila Carrão - Plataforma D,Term. Vila Carrão - Plataforma D Ref.: Plat. D - Ponto 18,-23.558242,-46.522764,onibus,municipal,existente,São Paulo,kml_76
200012431,Terminal Vila Carrão - Plataforma D,Term. Vila Carrão - Plataforma D Ref.: Plat. D - Ponto 19,-23.558059,-46.523065,onibus,municipal,existente,São Paulo,kml_76
200012432,Terminal Vila Carrão - Plataforma E,Term. Vila Carrão - Plataforma E Ref.: Plat. E Ponto 23,-23.557979,-46.523034,onibus,municipal,existente,São Paulo,kml_76
200012433,Terminal Vila Carrão - Plataforma E,Term. Vila Carrão - Plataforma E Ref.: Plat. E - Ponto 22,-23.558076,-46.522871,onibus,municipal,existente,São Paulo,kml_76
200012434,Terminal Vila Carrão - Plataforma E,Term. Vila Carrão - Plataforma E Ref.: Plat. E Ponto 21,-23.558166,-46.522716,onibus,municipal,existente,São Paulo,kml_76
200012435,Terminal Vila Carrão - Plataforma E,Term. Vila Carrão - Plataforma E Ref.: Ponto 20 - Plataforma E,-23.558268,-46.522539,onibus,municipal,existente,São Paulo,kml_76
210002086,Terminal Casa Verde,Ref.: R Dias De Oliveira/ R Baia Formosa,-23.496404,-46.662621,onibus,municipal,existente,São Paulo,kml_62
210002088,Terminal Casa Verde,Ref.: R Dias De Oliveira/ R Baia Formosa,-23.496461,-46.662625,onibus,municipal,existente,São Paulo,kml_62
210002089,Terminal Casa Verde,Ref.: R Dias De Oliveira/ R Baia Formosa,-23.496542,-46.662625,onibus,municipal,existente,São Paulo,kml_62
210002091,Terminal Casa Verde,Term. Casa Verde Ref.: R Dias De Oliveira/ R Baia Formosa,-23.496229,-46.662553,onibus,municipal,existente,São Paulo,kml_62
230009694,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani -- Terminal Grajaú - Pmv 26,-23.737713,-46.697944,onibus,municipal,existente,São Paulo,kml_47
230009695,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani -- Terminal Grajaú - Pmv 27,-23.737610,-46.697859,onibus,municipal,existente,São Paulo,kml_47
230009696,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 28,-23.737499,-46.697762,onibus,municipal,existente,São Paulo,kml_47
230009700,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani,-23.737087,-46.697437,onibus,municipal,existente,São Paulo,kml_47
230009703,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 32,-23.736747,-46.697161,onibus,municipal,existente,São Paulo,kml_47
230009705,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 38,-23.736194,-46.696723,onibus,municipal,existente,São Paulo,kml_47
250005766,"Terminal Metalúrgicos, 2220","Term. Metalúrgicos, 2220 Ref.: R. Pedro Iovine / Av. Leandro",-23.600829,-46.399639,onibus,municipal,existente,São Paulo,kml_2
250005767,"Terminal Metalúrgicos, 2268",Ref.: R Primo Arcari/ Av Luiz Jose Costa Leandro,-23.600666,-46.399787,onibus,municipal,existente,São Paulo,kml_2
250005771,"Terminal Metalúrgicos, 2465","Term. Metalúrgicos, 2465 Ref.: Rua Pedro Iovini / Av. Leandro",-23.601151,-46.399356,onibus,municipal,existente,São Paulo,kml_2
250005774,"Terminal Metalúrgicos, 2490","Term. Metalúrgicos, 2490 Ref.: Rua Pedro Iovini / Av. Leandro",-23.601579,-46.398993,onibus,municipal,existente,São Paulo,kml_2
250005775,"Terminal Metalúrgicos, 2491","Term. Metalúrgicos, 2491 Ref.: R Primo Arcari/ Rua Pedro Iovini",-23.601691,-46.398874,onibus,municipal,existente,São Paulo,kml_2
250005898,Terminal Cidade Tiradentes - Plataforma 2,Term. Cidade Tiradentes - Plataforma 2 Ref.: Pmv 16 - Plataforma 2,-23.583088,-46.408183,onibus,municipal,existente,São Paulo,kml_2
250005901,Terminal Cidade Tiradentes - Plataforma 3,Ref.: Av Naylor De Oliveira/ Av Dos Metalurgicos,-23.582970,-46.408029,onibus,municipal,existente,São Paulo,kml_2
250005907,Terminal Cidade Tiradentes - Plataforma 3,Term. Cidade Tiradentes - Plataforma 3 Ref.: Av Naylor De Oliveira/ Av Dos Metalurgicos,-23.582923,-46.408219,onibus,municipal,existente,São Paulo,kml_2
250005911,Terminal Cidade Tiradentes - Plataforma 3,Ref.: Av Naylor De Oliveira/ Av Dos Metalurgicos,-23.583068,-46.407673,onibus,municipal,existente,São Paulo,kml_2
250005912,Terminal Cidade Tiradentes - Plataforma 3 Ref.: Pmv 18 - Plataforma 3,,-23.583094,-46.407563,onibus,municipal,existente,São Paulo,kml_2
250005913,Terminal Cidade Tiradentes - Plataforma 3,Ref.: Av Naylor De Oliveira/ Av Dos Metalurgicos,-23.583119,-46.407454,onibus,municipal,existente,São Paulo,kml_2
250005917,Terminal Cidade Tiradentes - Plataforma 4,Term. Cidade Tiradentes - Plataforma 4 Ref.: Pmv 24 - Plataforma 4,-23.582955,-46.407812,onibus,municipal,existente,São Paulo,kml_2
250005918,Terminal Cidade Tiradentes - Plataforma 4,Term. Cidade Tiradentes - Plataforma 4 Ref.: Pmv 25 - Plataforma 4,-23.582905,-46.408014,onibus,municipal,existente,São Paulo,kml_2
300009677,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani -- Terminal Grajaú - Pmv 09,-23.737527,-46.697395,onibus,municipal,existente,São Paulo,kml_47
300009678,Terminal Grajaú - Pmv 10,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani,-23.737671,-46.697514,onibus,municipal,existente,São Paulo,kml_47
300009679,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 07,-23.737780,-46.697603,onibus,municipal,existente,São Paulo,kml_47
300009681,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 11,-23.736588,-46.696748,onibus,municipal,existente,São Paulo,kml_47
300009682,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 12,-23.736795,-46.696879,onibus,municipal,existente,São Paulo,kml_47
300009683,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 13,-23.736879,-46.696990,onibus,municipal,existente,São Paulo,kml_47
300009684,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 14,-23.736974,-46.697062,onibus,municipal,existente,São Paulo,kml_47
300009685,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 15,-23.737076,-46.697150,onibus,municipal,existente,São Paulo,kml_47
300009686,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 16,-23.737170,-46.697220,onibus,municipal,existente,São Paulo,kml_47
300009687,Terminal Grajaú - Pmv 17,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani,-23.737244,-46.697284,onibus,municipal,existente,São Paulo,kml_47
300009688,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 18,-23.737334,-46.697359,onibus,municipal,existente,São Paulo,kml_47
300009689,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 19,-23.737424,-46.697442,onibus,municipal,existente,São Paulo,kml_47
300009690,Terminal Grajaú - Pmv 20,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani,-23.737523,-46.697527,onibus,municipal,existente,São Paulo,kml_47
300009691,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani,-23.737629,-46.697619,onibus,municipal,existente,São Paulo,kml_47
300009692,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 22,-23.737729,-46.697703,onibus,municipal,existente,São Paulo,kml_47
300009693,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 23,-23.737856,-46.697801,onibus,municipal,existente,São Paulo,kml_47
300009701,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 30,-23.736986,-46.697362,onibus,municipal,existente,São Paulo,kml_47
300009702,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 31,-23.736865,-46.697264,onibus,municipal,existente,São Paulo,kml_47
300009704,Terminal Grajaú,Term. Grajaú Ref.: R Alexander Borodin/ R Francesco Geminiani - Terminal Grajaú - Pmv 33,-23.736625,-46.697079,onibus,municipal,existente,São Paulo,kml_47
310008399,Terminal Estação Cptm Guaianases Plat. A,Term. Estação Cptm Guaianases Plat. A Ref.: R Professor Melo Paiva/ R Doutor Meira Pena,-23.542916,-46.416365,onibus,municipal,existente,São Paulo,kml_31
310008400,Terminal Estação Cptm Guaianases Plat. A,Term. Estação Cptm Guaianases Plat. A Ref.: R Professor Melo Paiva/ R Doutor Meira Pena,-23.543006,-46.416226,onibus,municipal,existente,São Paulo,kml_31
310008402,Terminal Estação Cptm Guaianases Plat. A,Term. Estação Cptm Guaianases Plat. A Ref.: R Professor Melo Paiva/ R Doutor Meira Pena,-23.543035,-46.415709,onibus,municipal,existente,São Paulo,kml_31
310008403,Terminal Estação Cptm Guaianases Plat. B,Term. Estação Cptm Guaianases Plat. B Ref.: R Professor Melo Paiva/ R Doutor Meira Pena,-23.542950,-46.415666,onibus,municipal,existente,São Paulo,kml_31
310008404,Terminal Estação Cptm Guaianases Plat. B,Term. Estação Cptm Guaianases Plat. B Ref.: R Professor Melo Paiva/ R Doutor Meira Pena,-23.542893,-46.415925,onibus,municipal,existente,São Paulo,kml_31
310008405,Terminal Estação Cptm Guaianases Plat. B,Term. Estação Cptm Guaianases Plat. B Ref.: R Professor Melo Paiva/ R Doutor Meira Pena,-23.542835,-46.416188,onibus,municipal,existente,São Paulo,kml_31
330016296,Terminal Sacoma,"R. Silva Bueno, 2638 Ref.: R Lino Coutinho/ R Greenfeld",-23.601813,-46.601138,onibus,municipal,existente,São Paulo,kml_41
330016325,Terminal Sacomã - Plat. 3,Term. Sacomã - Plat. 3 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.602668,-46.602513,onibus,municipal,existente,São Paulo,kml_41
330016326,Terminal Sacomã - Plat. 3,Term. Sacomã - Plat. 3 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.602819,-46.602641,onibus,municipal,existente,São Paulo,kml_41
330016327,Terminal Sacomã - Plat. 3,Term. Sacomã - Plat. 3 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.602928,-46.602738,onibus,municipal,existente,São Paulo,kml_41
330016328,Terminal Sacomã - Plat. 3,Term. Sacomã - Plat. 3 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.603050,-46.602851,onibus,municipal,existente,São Paulo,kml_41
330016330,Terminal Sacomã - Plat. 4,Term. Sacomã - Plat. 4 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.603297,-46.602845,onibus,municipal,existente,São Paulo,kml_41
330016331,Terminal Sacomã - Plat. 4,Term. Sacomã - Plat. 4 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.603151,-46.602715,onibus,municipal,existente,São Paulo,kml_41
330016332,Terminal Sacomã - Plat. 4,Term. Sacomã - Plat. 4 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.603023,-46.602596,onibus,municipal,existente,São Paulo,kml_41
330016333,Terminal Sacomã - Plat. 4,Term. Sacomã - Plat. 4 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.602931,-46.602513,onibus,municipal,existente,São Paulo,kml_41
330016336,Terminal Sacomã - Plat. 5,Term. Sacomã - Plat. 5 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.603403,-46.602746,onibus,municipal,existente,São Paulo,kml_41
330016338,Terminal Sacomã - Plat. 4,Term. Sacomã - Plat. 4 Ref.: R Das Juntas Provisorias/ R Francisco Peres,-23.602789,-46.602386,onibus,municipal,existente,São Paulo,kml_41
360004971,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.517754,-46.475913,onibus,municipal,existente,São Paulo,kml_18
360004973,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518008,-46.475873,onibus,municipal,existente,São Paulo,kml_18
360004975,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518315,-46.475834,onibus,municipal,existente,São Paulo,kml_18
360004976,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518443,-46.475807,onibus,municipal,existente,São Paulo,kml_18
360004977,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518555,-46.475789,onibus,municipal,existente,São Paulo,kml_18
360004979,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518779,-46.475732,onibus,municipal,existente,São Paulo,kml_18
360004980,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518822,-46.475572,onibus,municipal,existente,São Paulo,kml_18
360004981,Terminal A. E. Carvalho,Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518707,-46.475594,onibus,municipal,existente,São Paulo,kml_18
360004982,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Term. A E Caralho - Pmv Nº 08,-23.518589,-46.475614,onibus,municipal,existente,São Paulo,kml_18
360004983,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518463,-46.475641,onibus,municipal,existente,São Paulo,kml_18
360004984,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518328,-46.475663,onibus,municipal,existente,São Paulo,kml_18
360004985,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518207,-46.475685,onibus,municipal,existente,São Paulo,kml_18
360004986,Terminal A. E. Carvalho,Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.518093,-46.475704,onibus,municipal,existente,São Paulo,kml_18
360004987,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.517967,-46.475734,onibus,municipal,existente,São Paulo,kml_18
360004988,Terminal A. E. Carvalho,Term. A. E. Carvalho Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.517824,-46.475765,onibus,municipal,existente,São Paulo,kml_18
360004989,Terminal A. E. Carvalho,Ref.: Av Do Imperador/ Tr Vitoria Silva Santos,-23.517689,-46.475787,onibus,municipal,existente,São Paulo,kml_18
360007081,Terminal Metrô Itaquera Pl. B,Term. Metrô Itaquera Pl. B Ref.: Plataforma B,-23.542498,-46.471459,onibus,municipal,existente,São Paulo,kml_18
360007093,Terminal Metrô Itaquera Pl. C,Term. Metrô Itaquera Pl. C Ref.: R Engenheiro Sidney Aparecido De Morais/ R Doutor Luiz Ayres,-23.542515,-46.470603,onibus,municipal,existente,São Paulo,kml_18
360007096,Terminal Metrô Itaquera Pl. C,Term. Metrô Itaquera Pl. C Ref.: R Engenheiro Sidney Aparecido De Morais/ R Doutor Luiz Ayres,-23.542671,-46.471599,onibus,municipal,existente,São Paulo,kml_18
360007113,Terminal Metrô Itaquera Pl. A,Term. Metrô Itaquera Pl. A Ref.: Plataforma A,-23.541841,-46.470003,onibus,municipal,existente,São Paulo,kml_18
370010243,Terminal Jabaquara - Plat. E,Term. Jabaquara - Plat. E Ref.: Av Engenheiro Armando De Arruda Pereira/ R Anita Costa,-23.647066,-46.639540,onibus,municipal,existente,São Paulo,kml_86
370010244,Terminal Jabaquara - Plat. E,Term. Jabaquara - Plat. E Ref.: Av Engenheiro Armando De Arruda Pereira/ R Anita Costa,-23.646878,-46.639465,onibus,municipal,existente,São Paulo,kml_86
370010245,Terminal Jabaquara - Plat. E,Term. Jabaquara - Plat. E Ref.: Av Engenheiro Armando De Arruda Pereira/ R Anita Costa,-23.646711,-46.639397,onibus,municipal,existente,São Paulo,kml_86
370010246,Terminal Jabaquara - Plat. F,Term. Jabaquara - Plat. F Ref.: Av Engenheiro Armando De Arruda Pereira/ R Anita Costa,-23.647071,-46.639335,onibus,municipal,existente,São Paulo,kml_86
370010247,Terminal Jabaquara - Plat. F,Term. Jabaquara - Plat. F Ref.: Av Engenheiro Armando De Arruda Pereira/ R Anita Costa,-23.646815,-46.639220,onibus,municipal,existente,São Paulo,kml_86
420013241,Terminal Rodoviário Do Jacira,Term. Rodoviário Do Jacira Ref.: R Das Rosas/ R Crisantemos,-23.742064,-46.800148,onibus,municipal,existente,São Paulo,
420013242,Terminal Rodoviário Do Jacira,Term. Rodoviário Do Jacira Ref.: R Das Rosas/ R Crisantemos,-23.742023,-46.800314,onibus,municipal,existente,São Paulo,
420013243,Terminal Rodoviário Do Jacira,Term. Rodoviário Do Jacira Ref.: R Das Rosas/ R Crisantemos,-23.741773,-46.800154,onibus,municipal,existente,São Paulo,
420013595,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 3 - Pmd 10 (637a-10),-23.690869,-46.774134,onibus,municipal,existente,São Paulo,kml_87
