estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito,latlon
estacao_agregada_0465,Estação agregada 465,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,,proposta,,-23.51055234873606,-46.60728463765418,dados,São Paulo,kml_39,"-23.510552,-46.607285"
estacao_agregada_0466,Estação agregada 466,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,,proposta,,-23.51194672913184,-46.60020578429262,dados,São Paulo,kml_39,"-23.511947,-46.600206"
estacao_agregada_0467,Estação agregada 467,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,,proposta,,-23.4963537114352,-46.59325040860644,dados,São Paulo,kml_95,"-23.496354,-46.593250"
estacao_agregada_0468,Estação agregada 468,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,,proposta,,-23.4904116858313,-46.58838172715207,dados,São Paulo,kml_95,"-23.490412,-46.588382"
estacao_agregada_0469,Estação agregada 469,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase I - Extensão até Vila Medeiros,,proposta,,-23.4902068831819,-46.58539984938031,dados,São Paulo,kml_95,"-23.490207,-46.585400"
estacao_agregada_0470,Estação agregada 470,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,,proposta,,-23.48459020069515,-46.57941103810644,dados,São Paulo,kml_95,"-23.484590,-46.579411"
estacao_agregada_0471,Estação agregada 471,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,,proposta,,-23.48217975076695,-46.57801546224782,dados,São Paulo,kml_95,"-23.482180,-46.578015"
estacao_agregada_0472,Estação agregada 472,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,,proposta,,-23.47850121350416,-46.57033202414593,dados,São Paulo,kml_95,"-23.478501,-46.570332"
estacao_agregada_0473,Estação agregada 473,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,,proposta,,-23.47610220352991,-46.56870085636314,dados,São Paulo,kml_90,"-23.476102,-46.568701"
estacao_agregada_0474,Estação agregada 474,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,,proposta,,-23.47128855475466,-46.56181746843833,dados,São Paulo,,"-23.471289,-46.561817"
estacao_agregada_0475,Estação agregada 475,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,,proposta,,-23.46028120339879,-46.55853691208649,dados,São Paulo,,"-23.460281,-46.558537"
estacao_agregada_0476,Estação agregada 476,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase II - Extensão até Torres Tibagy,,proposta,,-23.45785373151249,-46.55696276234685,dados,São Paulo,,"-23.457854,-46.556963"
estacao_agregada_0477,Estação agregada 477,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase III - Extensão até Pq. Adriana,,proposta,,-23.449421395254,-46.55385655466806,dados,São Paulo,,"-23.449421,-46.553857"
estacao_agregada_0478,Estação agregada 478,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase III - Extensão até Pq. Adriana,,proposta,,-23.43567744173598,-46.54476629521453,dados,São Paulo,,"-23.435677,-46.544766"
estacao_agregada_0479,Estação agregada 479,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 04 - Amarela,Fase III - Extensão até Pq. Adriana,,proposta,,-23.43451719778918,-46.54188551556496,dados,São Paulo,,"-23.434517,-46.541886"
estacao_agregada_0480,Estação agregada 480,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,,proposta,,-23.58014367870682,-46.5931880908539,dados,São Paulo,kml_63,"-23.580144,-46.593188"
estacao_agregada_0481,Estação agregada 481,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,,proposta,,-23.57815308901693,-46.58996737060558,dados,São Paulo,kml_63,"-23.578153,-46.589967"
estacao_agregada_0482,Estação agregada 482,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,,proposta,,-23.57383790506664,-46.58781939427066,dados,São Paulo,kml_63,"-23.573838,-46.587819"
estacao_agregada_0483,Estação agregada 483,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase I - Extensão para Bresser,,proposta,,-23.55787711302263,-46.60024194871032,dados,São Paulo,kml_63,"-23.557877,-46.600242"
estacao_agregada_0484,Estação agregada 484,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,,proposta,,-23.54348846995969,-46.6087840107821,dados,São Paulo,kml_88,"-23.543488,-46.608784"
estacao_agregada_0485,Estação agregada 485,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,,proposta,,-23.5266030034101,-46.6025257572991,dados,São Paulo,kml_49,"-23.526603,-46.602526"
estacao_agregada_0486,Estação agregada 486,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,,proposta,,-23.52345592985421,-46.60281478316636,dados,São Paulo,kml_49,"-23.523456,-46.602815"
estacao_agregada_0487,Estação agregada 487,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,,proposta,,-23.51096776275699,-46.61415940816318,dados,São Paulo,kml_39,"-23.510968,-46.614159"
estacao_agregada_0488,Estação agregada 488,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase II - Extensão para Zaki Narchi,,proposta,,-23.50799450316751,-46.61523410861416,dados,São Paulo,kml_39,"-23.507995,-46.615234"
estacao_agregada_0489,Estação agregada 489,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,,proposta,,-23.49901610568551,-46.61385943186467,dados,São Paulo,kml_51,"-23.499016,-46.613859"
estacao_agregada_0490,Estação agregada 490,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,,proposta,,-23.49613603202918,-46.61400650014946,dados,São Paulo,kml_51,"-23.496136,-46.614007"
estacao_agregada_0491,Estação agregada 491,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,,proposta,,-23.48969180183612,-46.61846836299974,dados,São Paulo,kml_51,"-23.489692,-46.618468"
estacao_agregada_0492,Estação agregada 492,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,,proposta,,-23.48212841304368,-46.62075278214586,dados,São Paulo,kml_51,"-23.482128,-46.620753"
estacao_agregada_0493,Estação agregada 493,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,,proposta,,-23.4791668833268,-46.62081237896086,dados,São Paulo,kml_96,"-23.479167,-46.620812"
estacao_agregada_0494,Estação agregada 494,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase III - Extensão para Tremembé,,proposta,,-23.4613473184252,-46.61476511264992,dados,São Paulo,kml_25,"-23.461347,-46.614765"
estacao_agregada_0495,Estação agregada 495,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase IV - Extensão para Fontális,,proposta,,-23.45866147222883,-46.6054938762966,dados,São Paulo,kml_25,"-23.458661,-46.605494"
estacao_agregada_0496,Estação agregada 496,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase IV - Extensão para Fontális,,proposta,,-23.4581502560671,-46.60235455025838,dados,São Paulo,kml_25,"-23.458150,-46.602355"
estacao_agregada_0497,Estação agregada 497,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 05 - Lilás,Fase IV - Extensão para Fontális,,proposta,,-23.45401879832444,-46.59752747211284,dados,São Paulo,kml_25,"-23.454019,-46.597527"
estacao_agregada_0498,Estação agregada 498,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,,proposta,,-23.56629268181843,-46.59355733213095,dados,São Paulo,kml_63,"-23.566293,-46.593557"
estacao_agregada_0499,Estação agregada 499,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,,proposta,,-23.5803209682198,-46.58706062345119,dados,São Paulo,kml_6,"-23.580321,-46.587061"
estacao_agregada_0500,Estação agregada 500,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,,proposta,,-23.59007203178443,-46.57478079019406,dados,São Paulo,kml_6,"-23.590072,-46.574781"
estacao_agregada_0501,Estação agregada 501,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,,proposta,,-23.60463163473132,-46.54590695772755,dados,São Paulo,kml_8,"-23.604632,-46.545907"
estacao_agregada_0502,Estação agregada 502,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase I - Extensão até Vila Industrial ❸,,proposta,,-23.60724335714301,-46.54508291668386,dados,São Paulo,kml_8,"-23.607243,-46.545083"
estacao_agregada_0503,Estação agregada 503,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.61416137474577,-46.53428531982994,dados,São Paulo,kml_8,"-23.614161,-46.534285"
estacao_agregada_0504,Estação agregada 504,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.61420866663238,-46.52880947150962,dados,São Paulo,,"-23.614209,-46.528809"
estacao_agregada_0505,Estação agregada 505,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.61656759215333,-46.51967791774198,dados,São Paulo,,"-23.616568,-46.519678"
estacao_agregada_0506,Estação agregada 506,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.62042721558442,-46.5131669086788,dados,São Paulo,,"-23.620427,-46.513167"
estacao_agregada_0507,Estação agregada 507,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.62274986246473,-46.51120831785022,dados,São Paulo,,"-23.622750,-46.511208"
estacao_agregada_0508,Estação agregada 508,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.62479993307291,-46.50101766119496,dados,São Paulo,,"-23.624800,-46.501018"
estacao_agregada_0509,Estação agregada 509,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.62522291786376,-46.49085434594259,dados,São Paulo,,"-23.625223,-46.490854"
estacao_agregada_0510,Estação agregada 510,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.62441720863069,-46.48803019397333,dados,São Paulo,,"-23.624417,-46.488030"
estacao_agregada_0511,Estação agregada 511,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.62202866999061,-46.47913931263786,dados,São Paulo,kml_54,"-23.622029,-46.479139"
estacao_agregada_0512,Estação agregada 512,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.61910419172446,-46.47848686483938,dados,São Paulo,kml_54,"-23.619104,-46.478487"
estacao_agregada_0513,Estação agregada 513,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 06 - Laranja,Fase II - Extensão até Sonia Maria ❸,,proposta,,-23.61293170785453,-46.47337298795599,dados,São Paulo,kml_54,"-23.612932,-46.473373"
estacao_agregada_0514,Estação agregada 514,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,,proposta,,-23.46024841021984,-46.52331542857421,dados,São Paulo,,"-23.460248,-46.523315"
estacao_agregada_0515,Estação agregada 515,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,,proposta,,-23.45788175336988,-46.52125352499479,dados,São Paulo,,"-23.457882,-46.521254"
estacao_agregada_0516,Estação agregada 516,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,,proposta,,-23.44989128634474,-46.52070177238181,dados,São Paulo,,"-23.449891,-46.520702"
estacao_agregada_0517,Estação agregada 517,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,,proposta,,-23.4399206279611,-46.52221387846878,dados,São Paulo,,"-23.439921,-46.522214"
estacao_agregada_0518,Estação agregada 518,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Extensão Norte,,proposta,,-23.43273211235048,-46.52155446704047,dados,São Paulo,,"-23.432732,-46.521554"
estacao_agregada_0519,Estação agregada 519,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,,proposta,,-23.55225348489418,-46.64150667484513,dados,São Paulo,kml_30,"-23.552253,-46.641507"
estacao_agregada_0520,Estação agregada 520,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,,proposta,,-23.55815252896376,-46.64264108954395,dados,São Paulo,kml_60,"-23.558153,-46.642641"
estacao_agregada_0521,Estação agregada 521,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,,proposta,,-23.57877594922157,-46.66119671385168,dados,São Paulo,kml_66,"-23.578776,-46.661197"
estacao_agregada_0522,Estação agregada 522,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,,proposta,,-23.58763389447177,-46.66430860910734,dados,São Paulo,kml_15,"-23.587634,-46.664309"
estacao_agregada_0523,Estação agregada 523,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,,proposta,,-23.60107737812649,-46.67399941121445,dados,São Paulo,kml_57,"-23.601077,-46.673999"
estacao_agregada_0524,Estação agregada 524,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase I - Extensão até Helio Peregrino,,proposta,,-23.60645215015466,-46.67582846461426,dados,São Paulo,kml_57,"-23.606452,-46.675828"
estacao_agregada_0525,Estação agregada 525,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa I - Extensão de Largo Treze,proposta,,-23.59842152264153,-46.67671786981684,dados,São Paulo,kml_57,"-23.598422,-46.676718"
estacao_agregada_0526,Estação agregada 526,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa I - Extensão de Largo Treze,proposta,,-23.59542206106716,-46.68815444480325,dados,São Paulo,kml_57,"-23.595422,-46.688154"
estacao_agregada_0527,Estação agregada 527,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa I - Extensão de Largo Treze,proposta,,-23.59737312933101,-46.69032159037755,dados,São Paulo,kml_57,"-23.597373,-46.690322"
estacao_agregada_0528,Estação agregada 528,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa I - Extensão de Largo Treze,proposta,,-23.63534293311178,-46.71020161552275,dados,São Paulo,kml_74,"-23.635343,-46.710202"
estacao_agregada_0529,Estação agregada 529,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.65724816989014,-46.71133316030398,dados,São Paulo,kml_74,"-23.657248,-46.711333"
estacao_agregada_0530,Estação agregada 530,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.65944235517586,-46.70907938366222,dados,São Paulo,kml_74,"-23.659442,-46.709079"
estacao_agregada_0531,Estação agregada 531,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.65666467418439,-46.69548737258884,dados,São Paulo,kml_74,"-23.656665,-46.695487"
estacao_agregada_0532,Estação agregada 532,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.65688195736024,-46.68939447343359,dados,São Paulo,kml_20,"-23.656882,-46.689394"
estacao_agregada_0533,Estação agregada 533,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.65806681395637,-46.68619679389687,dados,São Paulo,kml_20,"-23.658067,-46.686197"
estacao_agregada_0534,Estação agregada 534,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.66024668587913,-46.68313673901372,dados,São Paulo,kml_20,"-23.660247,-46.683137"
estacao_agregada_0535,Estação agregada 535,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.67214319648742,-46.67613305948089,dados,São Paulo,kml_20,"-23.672143,-46.676133"
estacao_agregada_0536,Estação agregada 536,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.67415159072524,-46.6737251989388,dados,São Paulo,kml_20,"-23.674152,-46.673725"
estacao_agregada_0537,Estação agregada 537,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.68380632228536,-46.67119719818633,dados,São Paulo,kml_20,"-23.683806,-46.671197"
estacao_agregada_0538,Estação agregada 538,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.68669278085104,-46.67049927932973,dados,São Paulo,kml_20,"-23.686693,-46.670499"
estacao_agregada_0539,Estação agregada 539,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,,-23.69154413900954,-46.66545589035918,dados,São Paulo,kml_69,"-23.691544,-46.665456"
estacao_agregada_0540,Estação agregada 540,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa III - Exntensão para Diadema,proposta,,-23.69626154416293,-46.64545724033355,dados,São Paulo,kml_69,"-23.696262,-46.645457"
estacao_agregada_0541,Estação agregada 541,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa III - Exntensão para Diadema,proposta,,-23.6934236339456,-46.63735709102232,dados,São Paulo,kml_69,"-23.693424,-46.637357"
estacao_agregada_0542,Estação agregada 542,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa III - Exntensão para Diadema,proposta,,-23.69381894833701,-46.63401578300832,dados,São Paulo,kml_69,"-23.693819,-46.634016"
estacao_agregada_0543,Estação agregada 543,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 19 - Celeste,Fase II - Extensão até Diadema,Etapa III - Exntensão para Diadema,proposta,,-23.68767448834359,-46.62693085738151,dados,São Paulo,,"-23.687674,-46.626931"
estacao_agregada_0544,Estação agregada 544,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.48332779949284,-46.63587971687115,dados,São Paulo,kml_70,"-23.483328,-46.635880"
estacao_agregada_0545,Estação agregada 545,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.48678020951697,-46.64343872228919,dados,São Paulo,kml_70,"-23.486780,-46.643439"
estacao_agregada_0546,Estação agregada 546,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.48717569099479,-46.64636688566392,dados,São Paulo,kml_70,"-23.487176,-46.646367"
estacao_agregada_0547,Estação agregada 547,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.48883892275098,-46.65383661253315,dados,São Paulo,kml_62,"-23.488839,-46.653837"
estacao_agregada_0548,Estação agregada 548,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.49340548020949,-46.65889248982598,dados,São Paulo,kml_62,"-23.493405,-46.658892"
estacao_agregada_0549,Estação agregada 549,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.49996338042489,-46.66442876021326,dados,São Paulo,kml_62,"-23.499963,-46.664429"
estacao_agregada_0550,Estação agregada 550,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.50523407010899,-46.66847115755276,dados,São Paulo,kml_62,"-23.505234,-46.668471"
estacao_agregada_0551,Estação agregada 551,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.50732378057764,-46.67080176569596,dados,São Paulo,kml_67,"-23.507324,-46.670802"
estacao_agregada_0552,Estação agregada 552,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase I - Arco Norte,,proposta,,-23.51003889202003,-46.67950061194566,dados,São Paulo,kml_67,"-23.510039,-46.679501"
estacao_agregada_0553,Estação agregada 553,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.64981269237889,-46.52652875226631,dados,São Paulo,,"-23.649813,-46.526529"
estacao_agregada_0554,Estação agregada 554,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.64527192449343,-46.5261525512354,dados,São Paulo,,"-23.645272,-46.526153"
estacao_agregada_0555,Estação agregada 555,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.63661980362772,-46.52651283243358,dados,São Paulo,,"-23.636620,-46.526513"
estacao_agregada_0556,Estação agregada 556,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.62296461594771,-46.51693231650604,dados,São Paulo,,"-23.622965,-46.516932"
estacao_agregada_0557,Estação agregada 557,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.6137584089305,-46.52056875197904,dados,São Paulo,kml_43,"-23.613758,-46.520569"
estacao_agregada_0558,Estação agregada 558,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.60826368688921,-46.5199813001466,dados,São Paulo,kml_43,"-23.608264,-46.519981"
estacao_agregada_0559,Estação agregada 559,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.59489058636257,-46.51518611646232,dados,São Paulo,kml_43,"-23.594891,-46.515186"
estacao_agregada_0560,Estação agregada 560,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.58401037130485,-46.51337667889701,dados,São Paulo,kml_55,"-23.584010,-46.513377"
estacao_agregada_0561,Estação agregada 561,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.57763045688331,-46.51577792783923,dados,São Paulo,kml_55,"-23.577630,-46.515778"
estacao_agregada_0562,Estação agregada 562,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Linha 20 - Rosa,Fase II - Arco Leste,,proposta,,-23.55199682610854,-46.5235613015225,dados,São Paulo,kml_76,"-23.551997,-46.523561"
