terminal_id,stop_name,stop_desc,latitude,longitude,sistema,subsistema,status,cidade,distrito,latlon
6311358,Terminal Pinheiros - Pl 1,Term. Pinheiros - Pl 1 Ref.: Term. Pinheiros - Pl 1,-23.566116,-46.70153,onibus,municipal,existente,São Paulo,kml_37,"-23.566116,-46.701530"
6311359,Terminal Pinheiros - Pl 1,,-23.566228,-46.701455,onibus,municipal,existente,São Paulo,kml_37,"-23.566228,-46.701455"
6311360,Terminal Pinheiros - Pl 1,,-23.56634,-46.70139,onibus,municipal,existente,São Paulo,kml_37,"-23.566340,-46.701390"
6311362,Terminal Pinheiros - Pl 1,,-23.566534,-46.701252,onibus,municipal,existente,São Paulo,kml_37,"-23.566534,-46.701252"
6311367,Terminal Pinheiros - Pl 3,,-23.566113,-46.701761,onibus,municipal,existente,São Paulo,kml_37,"-23.566113,-46.701761"
6311382,Terminal Pinheiros - Pl 7,,-23.56624,-46.702076,onibus,municipal,existente,São Paulo,kml_37,"-23.566240,-46.702076"
6714588,Terminal Bandeira,Term. Bandeira Ref.: Ponto Móvel 02,-23.549173,-46.639109,onibus,municipal,existente,São Paulo,kml_30,"-23.549173,-46.639109"
6714591,Terminal Amaral Gurgel,,-23.538547,-46.648454,onibus,municipal,existente,São Paulo,kml_79,"-23.538547,-46.648454"
6714592,Terminal Amaral Gurgel,,-23.538914,-46.648291,onibus,municipal,existente,São Paulo,kml_79,"-23.538914,-46.648291"
6714594,Terminal Amaral Gurgel,Term. Amaral Gurgel Ref.: Plataforma 03 Pmd-06,-23.539437,-46.647992,onibus,municipal,existente,São Paulo,kml_79,"-23.539437,-46.647992"
6714595,Terminal Amaral Gurgel,,-23.539411,-46.648311,onibus,municipal,existente,São Paulo,kml_79,"-23.539411,-46.648311"
6714639,Terminal Bandeira,Term. Bandeira Ref.: Tba - Plat. 5 - Pmd 10 (6505-10),-23.549591,-46.639342,onibus,municipal,existente,São Paulo,kml_30,"-23.549591,-46.639342"
7000087,Terminal Princesa Isabel,Term. Princesa Isabel Ref.: Rdos Guaianazes,-23.53501,-46.644399,onibus,municipal,existente,São Paulo,kml_79,"-23.535010,-46.644399"
7014477,Terminal Princesa Isabel,Term. Princesa Isabel Ref.: Av Rio Branco/ R Dos Guaianazes,-23.534652,-46.644478,onibus,municipal,existente,São Paulo,kml_79,"-23.534652,-46.644478"
7113150,Terminal Santana,,-23.5021,-46.62422,onibus,municipal,existente,São Paulo,kml_51,"-23.502100,-46.624220"
7113153,Terminal Santana,,-23.502788,-46.624244,onibus,municipal,existente,São Paulo,kml_51,"-23.502788,-46.624244"
7113172,Terminal Santana,Term. Santana Ref.: Rua Leite De Morais,-23.503012,-46.623689,onibus,municipal,existente,São Paulo,kml_51,"-23.503012,-46.623689"
7113173,Terminal Santana,Term. Santana Ref.: Terminal Metrô Santana - Plataforma 4,-23.502799,-46.623682,onibus,municipal,existente,São Paulo,kml_51,"-23.502799,-46.623682"
7206878,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 10",-23.65415,-46.710424,onibus,municipal,existente,São Paulo,kml_74,"-23.654150,-46.710424"
7206879,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 11 (tp 669a-10)",-23.654151,-46.710582,onibus,municipal,existente,São Paulo,kml_74,"-23.654151,-46.710582"
7206883,"Terminal Sto. Amaro, 4","Term. Sto. Amaro, 4 Ref.: Tsa - Plat. 4 - Pmd 44 (6118-10)",-23.653975,-46.711615,onibus,municipal,existente,São Paulo,kml_74,"-23.653975,-46.711615"
7206889,"Terminal Sto. Amaro, 1","Term. Sto. Amaro, 1 Ref.: Tsa - Plat. 1 - Pmd 9 (6000-10)",-23.654207,-46.71011,onibus,municipal,existente,São Paulo,kml_74,"-23.654207,-46.710110"
7206916,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmv 12 (5154-10)",-23.654151,-46.710629,onibus,municipal,existente,São Paulo,kml_74,"-23.654151,-46.710629"
7206917,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 13 (709m-10)",-23.654152,-46.710677,onibus,municipal,existente,São Paulo,kml_74,"-23.654152,-46.710677"
7206919,"Terminal Sto. Amaro, 2","Term. Sto. Amaro, 2 Ref.: Tsa - Plat. 2 - Pmd 14 (6091-10)",-23.654203,-46.711251,onibus,municipal,existente,São Paulo,kml_74,"-23.654203,-46.711251"
7206921,"Terminal Sto. Amaro, 4","Term. Sto. Amaro, 4 Ref.: Tsa - Plat. 4 - Pmd 42 (6069-10)",-23.654008,-46.711884,onibus,municipal,existente,São Paulo,kml_74,"-23.654008,-46.711884"
7206922,"Terminal Sto. Amaro, 4","Term. Sto. Amaro, 4 Ref.: Tsa - Plat. 4 - Pmd 41 (6027-10)",-23.654021,-46.711989,onibus,municipal,existente,São Paulo,kml_74,"-23.654021,-46.711989"
7504827,Terminal S. Mateus - Plat. D,Term. S. Mateus - Plat. D Ref.: Av Sapopemba/ Pc Felisberto Fernandes Da Silva,-23.61387,-46.4763,onibus,municipal,existente,São Paulo,kml_54,"-23.613870,-46.476300"
7612098,Terminal S. Miguel - Plat 02,,-23.491742,-46.434547,onibus,municipal,existente,São Paulo,kml_56,"-23.491742,-46.434547"
7612099,Terminal S. Miguel - Plat 03,,-23.49161,-46.435216,onibus,municipal,existente,São Paulo,kml_56,"-23.491610,-46.435216"
7612100,Terminal S. Miguel - Plat 04,,-23.491504,-46.435175,onibus,municipal,existente,São Paulo,kml_56,"-23.491504,-46.435175"
7612160,Terminal S. Miguel - Plat 02,,-23.491725,-46.434948,onibus,municipal,existente,São Paulo,kml_56,"-23.491725,-46.434948"
7612170,Terminal S. Miguel - Plat 04,,-23.491508,-46.435033,onibus,municipal,existente,São Paulo,kml_56,"-23.491508,-46.435033"
7612171,Terminal S. Miguel - Plat 04,,-23.491516,-46.434845,onibus,municipal,existente,São Paulo,kml_56,"-23.491516,-46.434845"
7612172,Terminal S. Miguel - Plat 04,,-23.491527,-46.434506,onibus,municipal,existente,São Paulo,kml_56,"-23.491527,-46.434506"
7612174,Terminal S. Miguel - Plat 03,Term. S. Miguel - Plat 03 Ref.: Ts 3001-10 / Tp N333-11,-23.491639,-46.434512,onibus,municipal,existente,São Paulo,kml_56,"-23.491639,-46.434512"
7612175,Terminal S. Miguel - Plat 03,,-23.491643,-46.434274,onibus,municipal,existente,São Paulo,kml_56,"-23.491643,-46.434274"
7612184,Terminal S. Miguel - Plat 02,Term. S. Miguel - Plat 02 Ref.: Term. São Miguel - Plat 02,-23.491755,-46.434238,onibus,municipal,existente,São Paulo,kml_56,"-23.491755,-46.434238"
7805250,Terminal Sapopemba,Ref.: Av. Arq. Volanova Artigas.,-23.614045,-46.500996,onibus,municipal,existente,São Paulo,kml_43,"-23.614045,-46.500996"
8010134,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.546793,-46.630797,onibus,municipal,existente,São Paulo,kml_94,"-23.546793,-46.630797"
8010135,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.547063,-46.630595,onibus,municipal,existente,São Paulo,kml_94,"-23.547063,-46.630595"
8010136,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.547509,-46.630274,onibus,municipal,existente,São Paulo,kml_94,"-23.547509,-46.630274"
8010137,Terminal Parque Dom Pedro II - Plat 0,Term. Parque Dom Pedro II - Plat 0 Ref.: Plataforma (0) Zero - Ponto Móvel.,-23.547665,-46.630157,onibus,municipal,existente,São Paulo,kml_94,"-23.547665,-46.630157"
8010164,Terminal Mercado,Term. Mercado Ref.: Vdto Antonio Nakashima/ Vdto Diario Popular,-23.547015,-46.628892,onibus,municipal,existente,São Paulo,kml_94,"-23.547015,-46.628892"
8010174,"Terminal Parque Dom Pedro II - Plat 0, 0",Term. Parque Dom Pedro II - Plat 0,-23.547918,-46.629967,onibus,municipal,existente,São Paulo,kml_94,"-23.547918,-46.629967"
8010176,"Terminal Parque Dom Pedro II - Plat 01, 0",Term. Parque Dom Pedro II - Plat 01,-23.547725,-46.630015,onibus,municipal,existente,São Paulo,kml_94,"-23.547725,-46.630015"
8010178,"Terminal Parque Dom Pedro II - Plat 02, 0",Term. Parque Dom Pedro II - Plat 02,-23.546318,-46.630865,onibus,municipal,existente,São Paulo,kml_94,"-23.546318,-46.630865"
8010180,"Terminal Parque Dom Pedro II - Plat 02, 0",Term. Parque Dom Pedro II - Plat 02,-23.547347,-46.630136,onibus,municipal,existente,São Paulo,kml_94,"-23.547347,-46.630136"
8010181,"Terminal Parque Dom Pedro II - Plat 01, 0",Term. Parque Dom Pedro II - Plat 01,-23.548043,-46.629789,onibus,municipal,existente,São Paulo,kml_94,"-23.548043,-46.629789"
8010182,"Terminal Parque Dom Pedro II - Plat 03, 0",Term. Parque Dom Pedro II - Plat 03,-23.546196,-46.630731,onibus,municipal,existente,São Paulo,kml_94,"-23.546196,-46.630731"
8010189,Terminal Parque Dom Pedro II - Plat 04,,-23.546461,-46.630441,onibus,municipal,existente,São Paulo,kml_94,"-23.546461,-46.630441"
8210186,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.540904,-46.57611,onibus,municipal,existente,São Paulo,kml_32,"-23.540904,-46.576110"
8210187,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),Term. Metrô Tatuapé (lado Sul- Shop. Tatuapé) Ref.: R. Cruz Alta,-23.540938,-46.576301,onibus,municipal,existente,São Paulo,kml_32,"-23.540938,-46.576301"
8210188,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.540973,-46.576459,onibus,municipal,existente,São Paulo,kml_32,"-23.540973,-46.576459"
8210189,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.54101,-46.576636,onibus,municipal,existente,São Paulo,kml_32,"-23.541010,-46.576636"
8210190,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541028,-46.576741,onibus,municipal,existente,São Paulo,kml_32,"-23.541028,-46.576741"
8210191,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541046,-46.576837,onibus,municipal,existente,São Paulo,kml_32,"-23.541046,-46.576837"
8210192,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541257,-46.576843,onibus,municipal,existente,São Paulo,kml_32,"-23.541257,-46.576843"
8210194,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541227,-46.576705,onibus,municipal,existente,São Paulo,kml_32,"-23.541227,-46.576705"
8210196,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541143,-46.576375,onibus,municipal,existente,São Paulo,kml_32,"-23.541143,-46.576375"
8210197,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541008,-46.576149,onibus,municipal,existente,São Paulo,kml_32,"-23.541008,-46.576149"
8210198,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541054,-46.575992,onibus,municipal,existente,São Paulo,kml_32,"-23.541054,-46.575992"
8210199,Terminal Metrô Tatuapé (lado Sul- Shop. Tatuapé),,-23.541019,-46.575893,onibus,municipal,existente,São Paulo,kml_32,"-23.541019,-46.575893"
8210228,Terminal Metrô Carrão (lado Norte) Plat. A,,-23.536999,-46.563524,onibus,municipal,existente,São Paulo,kml_32,"-23.536999,-46.563524"
8210267,Terminal Metrô Carrão (lado Sul) Plat. C,Term. Metrô Carrão (lado Sul) Plat. C Ref.: Plataforma C,-23.538648,-46.5647,onibus,municipal,existente,São Paulo,kml_32,"-23.538648,-46.564700"
8412847,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Rua Paulo De Faria - Rua Paranabi - Metrô Tucuruvi,-23.480392,-46.60263,onibus,municipal,existente,São Paulo,kml_96,"-23.480392,-46.602630"
8412848,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Rua Paranabi - Metrô Tucuruvi,-23.480291,-46.602563,onibus,municipal,existente,São Paulo,kml_96,"-23.480291,-46.602563"
8412849,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metrô Tucuruvi - Rua Paranati,-23.480177,-46.602478,onibus,municipal,existente,São Paulo,kml_96,"-23.480177,-46.602478"
8412850,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metro Tucuruvi - Rua Paranabi,-23.480072,-46.602406,onibus,municipal,existente,São Paulo,kml_96,"-23.480072,-46.602406"
8412851,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metro Tucuruvi - Rua Paranabi,-23.479913,-46.602304,onibus,municipal,existente,São Paulo,kml_96,"-23.479913,-46.602304"
8412852,Terminal Metrô Tucuruvi 2,,-23.479844,-46.602255,onibus,municipal,existente,São Paulo,kml_96,"-23.479844,-46.602255"
8412853,Terminal Metrô Tucuruvi 2,Term. Metrô Tucuruvi 2 Ref.: Metro Tucuruvi - Rua Paranabi,-23.479795,-46.602222,onibus,municipal,existente,São Paulo,kml_96,"-23.479795,-46.602222"
8412854,Terminal Metrô Tucuruvi 2,,-23.479726,-46.602176,onibus,municipal,existente,São Paulo,kml_96,"-23.479726,-46.602176"
8412856,Terminal Metrô Tucuruvi 2,,-23.479347,-46.601927,onibus,municipal,existente,São Paulo,kml_96,"-23.479347,-46.601927"
8412863,Terminal Metrô Tucuruvi 2,,-23.479663,-46.602124,onibus,municipal,existente,São Paulo,kml_96,"-23.479663,-46.602124"
8412890,Terminal Metrô Tucuruvi 3,Term. Metrô Tucuruvi 3 Ref.: Terminal Tucuruvi III,-23.480799,-46.604136,onibus,municipal,existente,São Paulo,kml_96,"-23.480799,-46.604136"
8412897,Terminal Metrô Parada Inglesa,Ref.: Plataforma 1,-23.486729,-46.608476,onibus,municipal,existente,São Paulo,kml_96,"-23.486729,-46.608476"
9206446,Terminal Metrô Ana Rosa,Term. Metrô Ana Rosa Ref.: Term. Metrô Ana Rosa,-23.581772,-46.638568,onibus,municipal,existente,São Paulo,kml_75,"-23.581772,-46.638568"
9206522,Terminal Metrô Vila Mariana,Term. Metrô Vila Mariana Ref.: Av. Prof. Noe De Azevedo/av. Lins De Vasconcelos,-23.58936,-46.6336,onibus,municipal,existente,São Paulo,kml_75,"-23.589360,-46.633600"
9206526,Terminal Metrô Ana Rosa,,-23.581813,-46.638357,onibus,municipal,existente,São Paulo,kml_75,"-23.581813,-46.638357"
9206530,Terminal Sta. Cruz,,-23.599576,-46.637221,onibus,municipal,existente,São Paulo,kml_75,"-23.599576,-46.637221"
9206531,Terminal Sta. Cruz,Term. Sta. Cruz Ref.: Rua Pedro De Toledo - Rua Loefgren,-23.598751,-46.637217,onibus,municipal,existente,São Paulo,kml_75,"-23.598751,-46.637217"
9206534,Terminal Sta. Cruz,Term. Sta. Cruz Ref.: Rua Pedro De Toledo - Rua Loefgren,-23.599152,-46.637233,onibus,municipal,existente,São Paulo,kml_75,"-23.599152,-46.637233"
9206547,Terminal Metrô Ana Rosa,,-23.582065,-46.638407,onibus,municipal,existente,São Paulo,kml_75,"-23.582065,-46.638407"
9206565,Terminal Metrô Vila Mariana,,-23.589387,-46.633954,onibus,municipal,existente,São Paulo,kml_75,"-23.589387,-46.633954"
9206568,Terminal Metrô Ana Rosa,,-23.581737,-46.638389,onibus,municipal,existente,São Paulo,kml_75,"-23.581737,-46.638389"
9206576,Terminal Metrô Vila Mariana,,-23.589472,-46.634041,onibus,municipal,existente,São Paulo,kml_75,"-23.589472,-46.634041"
9309375,"Terminal Metrô Patriarca (lado Sul), 0",Term. Metrô Patriarca (lado Sul) Ref.: Term. Metrô Patriarca - Lado Sul,-23.531287,-46.502311,onibus,municipal,existente,São Paulo,kml_80,"-23.531287,-46.502311"
9309396,"Terminal Metrô Patriarca (lado Sul), 2220",Ref.: Av. Antonio Estevão De Carvalho,-23.53145,-46.502051,onibus,municipal,existente,São Paulo,kml_80,"-23.531450,-46.502051"
9505468,"Terminal V. Prudente Central, 0",Ref.: Rua Ibitirama,-23.584901,-46.583345,onibus,municipal,existente,São Paulo,kml_6,"-23.584901,-46.583345"
9505603,Terminal V. Prudente - Sul,Term. V. Prudente - Sul Ref.: Esquina Da Rua Ibitirama - Term. V. Prudente - Sul - Plat. 6,-23.584963,-46.584026,onibus,municipal,existente,São Paulo,kml_6,"-23.584963,-46.584026"
9505611,Terminal V. Prudente - Sul,Term. V. Prudente - Sul Ref.: Term. V. Prudente - Sul - Plat. 6,-23.585015,-46.583838,onibus,municipal,existente,São Paulo,kml_6,"-23.585015,-46.583838"
9505612,Terminal V. Prudente - Sul,Term. V. Prudente - Sul Ref.: Term. V. Prudente - Sul - Plat. 5,-23.585044,-46.583724,onibus,municipal,existente,São Paulo,kml_6,"-23.585044,-46.583724"
9505613,Terminal V. Prudente - Sul - Plat. 6,Term. V. Prudente - Sul,-23.585134,-46.583464,onibus,municipal,existente,São Paulo,kml_6,"-23.585134,-46.583464"
9505615,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 5,-23.584721,-46.583829,onibus,municipal,existente,São Paulo,kml_6,"-23.584721,-46.583829"
9505618,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Sul - Plat. 5,-23.584778,-46.583722,onibus,municipal,existente,São Paulo,kml_6,"-23.584778,-46.583722"
9505619,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 5,-23.585035,-46.582885,onibus,municipal,existente,São Paulo,kml_6,"-23.585035,-46.582885"
9505620,Terminal V. Prudente Central,,-23.584931,-46.58312,onibus,municipal,existente,São Paulo,kml_6,"-23.584931,-46.583120"
9505621,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 5,-23.585136,-46.582346,onibus,municipal,existente,São Paulo,kml_6,"-23.585136,-46.582346"
9505623,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 5,-23.584664,-46.58399,onibus,municipal,existente,São Paulo,kml_6,"-23.584664,-46.583990"
9505624,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 4,-23.584746,-46.583548,onibus,municipal,existente,São Paulo,kml_6,"-23.584746,-46.583548"
9505625,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 4,-23.585078,-46.582566,onibus,municipal,existente,São Paulo,kml_6,"-23.585078,-46.582566"
9505627,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 3,-23.584281,-46.583848,onibus,municipal,existente,São Paulo,kml_6,"-23.584281,-46.583848"
9505629,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 2,-23.584739,-46.582629,onibus,municipal,existente,São Paulo,kml_6,"-23.584739,-46.582629"
9505632,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 2,-23.584555,-46.583022,onibus,municipal,existente,São Paulo,kml_6,"-23.584555,-46.583022"
9505634,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. V. Prudente - Central - Plat. 2,-23.58432,-46.583556,onibus,municipal,existente,São Paulo,kml_6,"-23.584320,-46.583556"
9505635,Terminal V. Prudente Central,Ref.: Term. V. Prudente - Central - Plat. 2,-23.584221,-46.583838,onibus,municipal,existente,São Paulo,kml_6,"-23.584221,-46.583838"
9505646,Terminal V. Prudente Central,Term. V. Prudente Central Ref.: Term. Vl. Prudente - Pl 03,-23.584792,-46.582607,onibus,municipal,existente,São Paulo,kml_6,"-23.584792,-46.582607"
9505650,Terminal V. Prudente Central,,-23.58458,-46.583157,onibus,municipal,existente,São Paulo,kml_6,"-23.584580,-46.583157"
9607516,Terminal Vila Sônia,,-23.590998,-46.736223,onibus,municipal,existente,São Paulo,kml_14,"-23.590998,-46.736223"
9607517,Terminal Vila Sônia,,-23.591257,-46.736083,onibus,municipal,existente,São Paulo,kml_14,"-23.591257,-46.736083"
9607518,Terminal Vila Sônia,,-23.591442,-46.735984,onibus,municipal,existente,São Paulo,kml_14,"-23.591442,-46.735984"
9607519,Terminal Vila Sônia,,-23.591238,-46.736066,onibus,municipal,existente,São Paulo,kml_14,"-23.591238,-46.736066"
9607520,Terminal Vila Sônia,,-23.591451,-46.735954,onibus,municipal,existente,São Paulo,kml_14,"-23.591451,-46.735954"
9607521,Terminal Vila Sônia,,-23.591104,-46.735778,onibus,municipal,existente,São Paulo,kml_14,"-23.591104,-46.735778"
9607522,Terminal Vila Sônia,,-23.591092,-46.735763,onibus,municipal,existente,São Paulo,kml_14,"-23.591092,-46.735763"
9607523,Terminal Vila Sônia,,-23.591492,-46.735581,onibus,municipal,existente,São Paulo,kml_14,"-23.591492,-46.735581"
9607524,Terminal Vila Sônia,,-23.591438,-46.735577,onibus,municipal,existente,São Paulo,kml_14,"-23.591438,-46.735577"
9607526,Terminal Vila Sônia,,-23.591325,-46.73602,onibus,municipal,existente,São Paulo,kml_14,"-23.591325,-46.736020"
50007001,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540408,-46.483155,onibus,municipal,existente,São Paulo,kml_82,"-23.540408,-46.483155"
50007002,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540535,-46.483056,onibus,municipal,existente,São Paulo,kml_82,"-23.540535,-46.483056"
50007003,Terminal Metrô Artur Alvim,Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540637,-46.482974,onibus,municipal,existente,São Paulo,kml_82,"-23.540637,-46.482974"
50007005,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540644,-46.483233,onibus,municipal,existente,São Paulo,kml_82,"-23.540644,-46.483233"
50007006,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540478,-46.483358,onibus,municipal,existente,São Paulo,kml_82,"-23.540478,-46.483358"
50007007,Terminal Metrô Artur Alvim,Term. Metrô Artur Alvim Ref.: Av Aguia De Haia/ R Doutor Luiz Ayres,-23.540165,-46.483565,onibus,municipal,existente,São Paulo,kml_82,"-23.540165,-46.483565"
50007607,Terminal Metrô Artur Alvim (lado Sul),Term. Metrô Artur Alvim (lado Sul) Ref.: Av Padre Estanislau De Campos,-23.541136,-46.48433,onibus,municipal,existente,São Paulo,kml_82,"-23.541136,-46.484330"
50007682,Terminal Metrô Artur Alvim (lado Sul),Term. Metrô Artur Alvim (lado Sul) Ref.: Av Padre Estanislau De Campos/ Av Aguia De Haia,-23.540975,-46.484483,onibus,municipal,existente,São Paulo,kml_82,"-23.540975,-46.484483"
60017141,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526339,-46.66799,onibus,municipal,existente,São Paulo,kml_77,"-23.526339,-46.667990"
60017142,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526305,-46.668322,onibus,municipal,existente,São Paulo,kml_77,"-23.526305,-46.668322"
60017191,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Terminal Barra Funda - Lado Sul,-23.526176,-46.668398,onibus,municipal,existente,São Paulo,kml_77,"-23.526176,-46.668398"
60017192,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Terminal Barra Funda - Lado Sul,-23.526223,-46.667886,onibus,municipal,existente,São Paulo,kml_77,"-23.526223,-46.667886"
60017193,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av. Auro Soares De Moura Antrade,-23.526252,-46.667517,onibus,municipal,existente,São Paulo,kml_77,"-23.526252,-46.667517"
60017195,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526285,-46.666947,onibus,municipal,existente,São Paulo,kml_77,"-23.526285,-46.666947"
60017196,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526303,-46.66675,onibus,municipal,existente,São Paulo,kml_77,"-23.526303,-46.666750"
60017197,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.52633,-46.666472,onibus,municipal,existente,São Paulo,kml_77,"-23.526330,-46.666472"
60017198,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526349,-46.666241,onibus,municipal,existente,São Paulo,kml_77,"-23.526349,-46.666241"
60017199,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526365,-46.666034,onibus,municipal,existente,São Paulo,kml_77,"-23.526365,-46.666034"
60017200,Terminal Barra Funda Lado Sul Plat. B,Term. Barra Funda Lado Sul Plat. B Ref.: Av Tomas Edson/ R Pedro Machado,-23.526383,-46.665849,onibus,municipal,existente,São Paulo,kml_77,"-23.526383,-46.665849"
60017201,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526503,-46.665997,onibus,municipal,existente,São Paulo,kml_77,"-23.526503,-46.665997"
60017202,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.52649,-46.666413,onibus,municipal,existente,São Paulo,kml_77,"-23.526490,-46.666413"
60017203,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.52645,-46.666876,onibus,municipal,existente,São Paulo,kml_77,"-23.526450,-46.666876"
60017204,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526428,-46.667035,onibus,municipal,existente,São Paulo,kml_77,"-23.526428,-46.667035"
60017205,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526398,-46.66729,onibus,municipal,existente,São Paulo,kml_77,"-23.526398,-46.667290"
60017206,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526375,-46.667535,onibus,municipal,existente,São Paulo,kml_77,"-23.526375,-46.667535"
60017207,Terminal Barra Funda Lado Sul Plat. C,Term. Barra Funda Lado Sul Plat. C Ref.: Av Tomas Edson/ R Pedro Machado,-23.526355,-46.667752,onibus,municipal,existente,São Paulo,kml_77,"-23.526355,-46.667752"
80014509,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542202,-46.58978,onibus,municipal,existente,São Paulo,kml_49,"-23.542202,-46.589780"
